,source,target,capacity,geo
280,359395435,5208096275,231000000,"LINESTRING (25.7902849 63.0367285, 25.6605549 62.7437219)"
281,359395435,2258412834,231000000,"LINESTRING (25.7902849 63.0367285, 25.5805798 63.0794712)"
282,369183838,369183840,462000000,"LINESTRING (25.4736715 65.0233724, 25.4742507 65.0261538)"
283,369183840,369183843,231000000,"LINESTRING (25.4742507 65.0261538, 25.4719878 65.0277642)"
284,369183840,920091358,231000000,"LINESTRING (25.4742507 65.0261538, 24.9460436 63.9423915)"
285,369183840,1709364055,231000000,"LINESTRING (25.4742507 65.0261538, 24.5561378 64.0906912)"
286,369183840,1709364230,231000000,"LINESTRING (25.4742507 65.0261538, 24.4978678 64.1962926)"
287,369183840,3748249664,231000000,"LINESTRING (25.4742507 65.0261538, 24.7952659 64.2577724)"
288,369183840,1632040193,231000000,"LINESTRING (25.4742507 65.0261538, 25.3668244 64.1478642)"
289,369183840,1672840206,231000000,"LINESTRING (25.4742507 65.0261538, 25.5199431 64.820101)"
290,369183840,3961052124,231000000,"LINESTRING (25.4742507 65.0261538, 25.0581542 64.6783356)"
291,369183840,5547676002,231000000,"LINESTRING (25.4742507 65.0261538, 25.2281464 64.7507194)"
292,369183840,2573833142,231000000,"LINESTRING (25.4742507 65.0261538, 25.3770782 64.817708)"
293,369183840,1693143862,231000000,"LINESTRING (25.4742507 65.0261538, 25.4130397 64.926702)"
294,369183840,2297584568,231000000,"LINESTRING (25.4742507 65.0261538, 25.4961844 64.9077557)"
295,369183840,9422370488,231000000,"LINESTRING (25.4742507 65.0261538, 25.8206528 64.2957936)"
296,369183840,1782215673,231000000,"LINESTRING (25.4742507 65.0261538, 26.0161848 64.8204484)"
297,369183840,1802301445,231000000,"LINESTRING (25.4742507 65.0261538, 26.4038592 64.7487457)"
298,369183840,667025222,231000000,"LINESTRING (25.4742507 65.0261538, 26.7813045 63.2056734)"
299,369183840,2104005937,231000000,"LINESTRING (25.4742507 65.0261538, 26.8376999 62.9764309)"
300,369183840,1628928956,231000000,"LINESTRING (25.4742507 65.0261538, 27.8036751 62.1645632)"
301,369183840,1568818115,231000000,"LINESTRING (25.4742507 65.0261538, 28.4889763 62.534066)"
302,369183840,1568817939,231000000,"LINESTRING (25.4742507 65.0261538, 28.5684898 62.4794477)"
303,369183840,1573357894,231000000,"LINESTRING (25.4742507 65.0261538, 28.2948984 62.0557403)"
304,369183840,6477443704,231000000,"LINESTRING (25.4742507 65.0261538, 27.9050132 61.8746794)"
305,369183840,1534367005,231000000,"LINESTRING (25.4742507 65.0261538, 27.4561866 63.3745935)"
306,369183840,1564360771,231000000,"LINESTRING (25.4742507 65.0261538, 27.238835 63.5921457)"
307,369183840,9315860509,231000000,"LINESTRING (25.4742507 65.0261538, 27.4877828 63.6771066)"
308,369183840,1638670771,231000000,"LINESTRING (25.4742507 65.0261538, 27.1725441 63.7286876)"
309,369183840,2405808249,231000000,"LINESTRING (25.4742507 65.0261538, 27.6382263 64.0703044)"
310,369183840,1638670944,231000000,"LINESTRING (25.4742507 65.0261538, 27.1641575 63.7536766)"
311,369183840,5260196220,231000000,"LINESTRING (25.4742507 65.0261538, 25.6930276 65.2676366)"
312,369183840,2613446799,231000000,"LINESTRING (25.4742507 65.0261538, 25.3354052 65.2208609)"
313,369183840,2261816756,231000000,"LINESTRING (25.4742507 65.0261538, 25.4121446 65.3359749)"
314,369183840,5263270759,231000000,"LINESTRING (25.4742507 65.0261538, 25.4122989 65.3358099)"
315,369183840,4447358451,231000000,"LINESTRING (25.4742507 65.0261538, 25.226927 65.6048194)"
316,369183843,1022898779,231000000,"LINESTRING (25.4719878 65.0277642, 25.4385157 65.0371612)"
317,370631668,959583291,231000000,"LINESTRING (25.7040813 62.2272586, 25.7026208 62.2287003)"
318,370631668,524673995,231000000,"LINESTRING (25.7040813 62.2272586, 25.6812873 62.1671715)"
319,370631668,1802476065,231000000,"LINESTRING (25.7040813 62.2272586, 25.7667659 62.1372276)"
320,370631668,1790799758,231000000,"LINESTRING (25.7040813 62.2272586, 25.212066 62.2705291)"
321,370631668,1652865042,231000000,"LINESTRING (25.7040813 62.2272586, 24.8853242 62.4425621)"
322,370631668,504707363,231000000,"LINESTRING (25.7040813 62.2272586, 24.6767497 61.7428913)"
323,370631668,1890384340,231000000,"LINESTRING (25.7040813 62.2272586, 25.3001094 60.6527074)"
324,370631668,1890384337,231000000,"LINESTRING (25.7040813 62.2272586, 25.2975929 60.6520375)"
325,370631668,503708487,231000000,"LINESTRING (25.7040813 62.2272586, 24.9059912 60.6262835)"
326,370631668,1134834266,231000000,"LINESTRING (25.7040813 62.2272586, 24.7753296 60.7246859)"
327,370631668,4833582360,231000000,"LINESTRING (25.7040813 62.2272586, 24.4778804 60.7165011)"
328,370631668,5655452751,231000000,"LINESTRING (25.7040813 62.2272586, 23.7285267 60.7611611)"
329,370631668,2289129983,231000000,"LINESTRING (25.7040813 62.2272586, 24.6265751 60.9080935)"
330,370631668,1138373767,231000000,"LINESTRING (25.7040813 62.2272586, 24.4615879 61.0153639)"
331,370631668,1138372990,231000000,"LINESTRING (25.7040813 62.2272586, 24.4928522 60.9956502)"
332,370631668,503713387,231000000,"LINESTRING (25.7040813 62.2272586, 25.2209553 61.3398921)"
333,370631668,10035810249,231000000,"LINESTRING (25.7040813 62.2272586, 25.3619538 61.1886805)"
334,370631668,1889762974,231000000,"LINESTRING (25.7040813 62.2272586, 25.3474377 60.9116007)"
335,370631668,587663666,231000000,"LINESTRING (25.7040813 62.2272586, 25.5166734 60.981735)"
336,370631668,2101622556,231000000,"LINESTRING (25.7040813 62.2272586, 25.1631093 61.8570284)"
337,370631668,1613006431,231000000,"LINESTRING (25.7040813 62.2272586, 24.6560889 62.2820018)"
338,370631668,1815903124,231000000,"LINESTRING (25.7040813 62.2272586, 24.45575 61.8156299)"
339,370631668,1339479215,231000000,"LINESTRING (25.7040813 62.2272586, 24.3733159 61.6784486)"
340,370631668,2097682897,231000000,"LINESTRING (25.7040813 62.2272586, 24.426309 61.791843)"
341,370631668,3575334938,231000000,"LINESTRING (25.7040813 62.2272586, 24.1647015 61.9804063)"
342,370631668,2094639385,231000000,"LINESTRING (25.7040813 62.2272586, 24.4779928 62.0045277)"
343,370631668,5734029445,231000000,"LINESTRING (25.7040813 62.2272586, 25.1462878 61.572053)"
344,370631668,536080120,231000000,"LINESTRING (25.7040813 62.2272586, 25.0675336 63.4657145)"
345,370631668,8572948247,231000000,"LINESTRING (25.7040813 62.2272586, 25.0454267 63.3655759)"
346,370631668,1655226900,231000000,"LINESTRING (25.7040813 62.2272586, 25.0048267 62.9359946)"
347,370631668,5208096275,231000000,"LINESTRING (25.7040813 62.2272586, 25.6605549 62.7437219)"
348,370631668,1627641575,231000000,"LINESTRING (25.7040813 62.2272586, 25.267161 62.7215245)"
349,370631668,3544068285,231000000,"LINESTRING (25.7040813 62.2272586, 26.3456175 60.371702)"
350,370631668,1886541905,231000000,"LINESTRING (25.7040813 62.2272586, 25.3047059 60.4509767)"
351,370631668,1885661000,231000000,"LINESTRING (25.7040813 62.2272586, 25.6392302 60.4375144)"
352,370631668,1420510764,231000000,"LINESTRING (25.7040813 62.2272586, 26.504031 60.4960019)"
353,370631668,8381797554,231000000,"LINESTRING (25.7040813 62.2272586, 26.2308371 60.4654414)"
354,370631668,1788509068,231000000,"LINESTRING (25.7040813 62.2272586, 26.8423461 60.6893255)"
355,370631668,1788509352,231000000,"LINESTRING (25.7040813 62.2272586, 26.8343314 60.6956776)"
356,370631668,1540709741,231000000,"LINESTRING (25.7040813 62.2272586, 26.5929626 60.8828872)"
357,370631668,1540710285,231000000,"LINESTRING (25.7040813 62.2272586, 26.3429688 60.9029674)"
358,370631668,1889840986,231000000,"LINESTRING (25.7040813 62.2272586, 25.70523 60.8079744)"
359,370631668,7724081389,231000000,"LINESTRING (25.7040813 62.2272586, 25.6586391 60.9519943)"
360,370631668,494789719,231000000,"LINESTRING (25.7040813 62.2272586, 25.8205715 60.7877087)"
361,370631668,1540710294,231000000,"LINESTRING (25.7040813 62.2272586, 26.3389125 60.903297)"
362,370631668,5634462002,231000000,"LINESTRING (25.7040813 62.2272586, 26.2516538 60.9472744)"
363,370631668,3751497036,231000000,"LINESTRING (25.7040813 62.2272586, 26.1391354 61.0890892)"
364,370631668,5084426382,231000000,"LINESTRING (25.7040813 62.2272586, 26.0481069 61.2011898)"
365,370631668,1540709683,231000000,"LINESTRING (25.7040813 62.2272586, 26.5969437 60.8788542)"
366,370631668,1883245173,231000000,"LINESTRING (25.7040813 62.2272586, 25.6618971 60.406646)"
367,370631668,3544068280,231000000,"LINESTRING (25.7040813 62.2272586, 26.3449591 60.3708728)"
368,370631668,1639894556,231000000,"LINESTRING (25.7040813 62.2272586, 27.8605096 61.1317451)"
369,370631668,2302343980,231000000,"LINESTRING (25.7040813 62.2272586, 27.6182098 60.7431338)"
370,370631668,2759244272,231000000,"LINESTRING (25.7040813 62.2272586, 28.2903358 61.0100448)"
371,370631668,1557762135,231000000,"LINESTRING (25.7040813 62.2272586, 27.6298342 60.9328902)"
372,370631668,1703644862,231000000,"LINESTRING (25.7040813 62.2272586, 27.8394065 62.3320753)"
373,370631668,1956550790,231000000,"LINESTRING (25.7040813 62.2272586, 27.764053 62.4856149)"
374,370631668,8390726650,231000000,"LINESTRING (25.7040813 62.2272586, 27.1064736 62.5964514)"
375,370631668,2636358023,231000000,"LINESTRING (25.7040813 62.2272586, 26.8825597 62.6419554)"
376,370631668,2090571394,231000000,"LINESTRING (25.7040813 62.2272586, 27.6185236 62.8268329)"
377,370631668,9510316607,231000000,"LINESTRING (25.7040813 62.2272586, 27.1649823 62.2929372)"
378,370631668,1702699450,231000000,"LINESTRING (25.7040813 62.2272586, 26.500334 62.3216736)"
379,370631668,2086327496,231000000,"LINESTRING (25.7040813 62.2272586, 25.9993896 61.5817699)"
380,370631668,1673355821,231000000,"LINESTRING (25.7040813 62.2272586, 26.1007795 61.7924583)"
381,370631668,1704356599,231000000,"LINESTRING (25.7040813 62.2272586, 26.620813 61.9866114)"
382,370631668,2504888862,231000000,"LINESTRING (25.7040813 62.2272586, 25.458512 62.5241243)"
383,385548413,1799422016,231000000,"LINESTRING (23.0456251 63.8341288, 23.9200208 63.8463967)"
384,385548413,1616801758,231000000,"LINESTRING (23.0456251 63.8341288, 23.3571794 63.8565455)"
385,385548413,1483738845,231000000,"LINESTRING (23.0456251 63.8341288, 23.2792181 63.6068556)"
386,385548413,1432005454,231000000,"LINESTRING (23.0456251 63.8341288, 23.4927123 63.5575721)"
387,420444765,1355832213,462000000,"LINESTRING (22.7565055 63.690689, 22.6321424 63.4951067)"
388,420444765,1147149342,462000000,"LINESTRING (22.7565055 63.690689, 21.8597518 61.8768981)"
389,420444765,3577573808,462000000,"LINESTRING (22.7565055 63.690689, 21.6140898 62.3071787)"
390,420444765,1148024410,462000000,"LINESTRING (22.7565055 63.690689, 21.6540193 62.4950514)"
391,420444765,6761759544,462000000,"LINESTRING (22.7565055 63.690689, 21.5013055 62.9457544)"
392,420444765,1495570439,462000000,"LINESTRING (22.7565055 63.690689, 22.1608672 63.1776465)"
393,420444765,1355965466,462000000,"LINESTRING (22.7565055 63.690689, 22.9968208 63.54554)"
394,420444765,1355832181,462000000,"LINESTRING (22.7565055 63.690689, 22.6088335 63.477799)"
395,420444765,1496000740,462000000,"LINESTRING (22.7565055 63.690689, 23.0380604 63.7341279)"
396,494789719,1889840986,231000000,"LINESTRING (25.8205715 60.7877087, 25.70523 60.8079744)"
397,494789719,7724081389,231000000,"LINESTRING (25.8205715 60.7877087, 25.6586391 60.9519943)"
398,494789719,1788509068,231000000,"LINESTRING (25.8205715 60.7877087, 26.8423461 60.6893255)"
399,494789719,1788509352,231000000,"LINESTRING (25.8205715 60.7877087, 26.8343314 60.6956776)"
400,494789719,8381797554,231000000,"LINESTRING (25.8205715 60.7877087, 26.2308371 60.4654414)"
401,494789719,1883245173,231000000,"LINESTRING (25.8205715 60.7877087, 25.6618971 60.406646)"
402,494789719,1886541905,231000000,"LINESTRING (25.8205715 60.7877087, 25.3047059 60.4509767)"
403,494789719,1885661000,231000000,"LINESTRING (25.8205715 60.7877087, 25.6392302 60.4375144)"
404,494789719,3544068285,231000000,"LINESTRING (25.8205715 60.7877087, 26.3456175 60.371702)"
405,494789719,3544068280,231000000,"LINESTRING (25.8205715 60.7877087, 26.3449591 60.3708728)"
406,494789719,2302343980,231000000,"LINESTRING (25.8205715 60.7877087, 27.6182098 60.7431338)"
407,494789719,2759244272,231000000,"LINESTRING (25.8205715 60.7877087, 28.2903358 61.0100448)"
408,494789719,1956550790,231000000,"LINESTRING (25.8205715 60.7877087, 27.764053 62.4856149)"
409,494789719,8390726650,231000000,"LINESTRING (25.8205715 60.7877087, 27.1064736 62.5964514)"
410,494789719,2636358023,231000000,"LINESTRING (25.8205715 60.7877087, 26.8825597 62.6419554)"
411,494789719,2090571394,231000000,"LINESTRING (25.8205715 60.7877087, 27.6185236 62.8268329)"
412,494789719,5208096275,231000000,"LINESTRING (25.8205715 60.7877087, 25.6605549 62.7437219)"
413,494789719,1627641575,231000000,"LINESTRING (25.8205715 60.7877087, 25.267161 62.7215245)"
414,494789719,2504888862,231000000,"LINESTRING (25.8205715 60.7877087, 25.458512 62.5241243)"
415,494789719,1790799758,231000000,"LINESTRING (25.8205715 60.7877087, 25.212066 62.2705291)"
416,494789719,1652865042,231000000,"LINESTRING (25.8205715 60.7877087, 24.8853242 62.4425621)"
417,494789719,504707363,231000000,"LINESTRING (25.8205715 60.7877087, 24.6767497 61.7428913)"
418,494789719,1890384340,231000000,"LINESTRING (25.8205715 60.7877087, 25.3001094 60.6527074)"
419,494789719,1890384337,231000000,"LINESTRING (25.8205715 60.7877087, 25.2975929 60.6520375)"
420,494789719,503708487,231000000,"LINESTRING (25.8205715 60.7877087, 24.9059912 60.6262835)"
421,494789719,1134834266,231000000,"LINESTRING (25.8205715 60.7877087, 24.7753296 60.7246859)"
422,494789719,4833582360,231000000,"LINESTRING (25.8205715 60.7877087, 24.4778804 60.7165011)"
423,494789719,5655452751,231000000,"LINESTRING (25.8205715 60.7877087, 23.7285267 60.7611611)"
424,494789719,2289129983,231000000,"LINESTRING (25.8205715 60.7877087, 24.6265751 60.9080935)"
425,494789719,1138373767,231000000,"LINESTRING (25.8205715 60.7877087, 24.4615879 61.0153639)"
426,494789719,1138372990,231000000,"LINESTRING (25.8205715 60.7877087, 24.4928522 60.9956502)"
427,494789719,503713387,231000000,"LINESTRING (25.8205715 60.7877087, 25.2209553 61.3398921)"
428,494789719,10035810249,231000000,"LINESTRING (25.8205715 60.7877087, 25.3619538 61.1886805)"
429,494789719,1889762974,231000000,"LINESTRING (25.8205715 60.7877087, 25.3474377 60.9116007)"
430,494789719,587663666,231000000,"LINESTRING (25.8205715 60.7877087, 25.5166734 60.981735)"
431,494789719,2101622556,231000000,"LINESTRING (25.8205715 60.7877087, 25.1631093 61.8570284)"
432,494789719,1613006431,231000000,"LINESTRING (25.8205715 60.7877087, 24.6560889 62.2820018)"
433,494789719,1815903124,231000000,"LINESTRING (25.8205715 60.7877087, 24.45575 61.8156299)"
434,494789719,1339479215,231000000,"LINESTRING (25.8205715 60.7877087, 24.3733159 61.6784486)"
435,494789719,2097682897,231000000,"LINESTRING (25.8205715 60.7877087, 24.426309 61.791843)"
436,494789719,3575334938,231000000,"LINESTRING (25.8205715 60.7877087, 24.1647015 61.9804063)"
437,494789719,2094639385,231000000,"LINESTRING (25.8205715 60.7877087, 24.4779928 62.0045277)"
438,494789719,5734029445,231000000,"LINESTRING (25.8205715 60.7877087, 25.1462878 61.572053)"
439,494789719,536080120,231000000,"LINESTRING (25.8205715 60.7877087, 25.0675336 63.4657145)"
440,494789719,8572948247,231000000,"LINESTRING (25.8205715 60.7877087, 25.0454267 63.3655759)"
441,494789719,1655226900,231000000,"LINESTRING (25.8205715 60.7877087, 25.0048267 62.9359946)"
442,494789719,959583291,231000000,"LINESTRING (25.8205715 60.7877087, 25.7026208 62.2287003)"
443,494789719,524673995,231000000,"LINESTRING (25.8205715 60.7877087, 25.6812873 62.1671715)"
444,494789719,1802476065,231000000,"LINESTRING (25.8205715 60.7877087, 25.7667659 62.1372276)"
445,494789719,2086327496,231000000,"LINESTRING (25.8205715 60.7877087, 25.9993896 61.5817699)"
446,494789719,1673355821,231000000,"LINESTRING (25.8205715 60.7877087, 26.1007795 61.7924583)"
447,494789719,1704356599,231000000,"LINESTRING (25.8205715 60.7877087, 26.620813 61.9866114)"
448,494789719,1702699450,231000000,"LINESTRING (25.8205715 60.7877087, 26.500334 62.3216736)"
449,494789719,9510316607,231000000,"LINESTRING (25.8205715 60.7877087, 27.1649823 62.2929372)"
450,494789719,1703644862,231000000,"LINESTRING (25.8205715 60.7877087, 27.8394065 62.3320753)"
451,494789719,1639894556,231000000,"LINESTRING (25.8205715 60.7877087, 27.8605096 61.1317451)"
452,494789719,1557762135,231000000,"LINESTRING (25.8205715 60.7877087, 27.6298342 60.9328902)"
453,494789719,1420510764,231000000,"LINESTRING (25.8205715 60.7877087, 26.504031 60.4960019)"
454,494789719,1540709741,231000000,"LINESTRING (25.8205715 60.7877087, 26.5929626 60.8828872)"
455,494789719,1540710285,231000000,"LINESTRING (25.8205715 60.7877087, 26.3429688 60.9029674)"
456,494789719,1540710294,231000000,"LINESTRING (25.8205715 60.7877087, 26.3389125 60.903297)"
457,494789719,5634462002,231000000,"LINESTRING (25.8205715 60.7877087, 26.2516538 60.9472744)"
458,494789719,3751497036,231000000,"LINESTRING (25.8205715 60.7877087, 26.1391354 61.0890892)"
459,494789719,5084426382,231000000,"LINESTRING (25.8205715 60.7877087, 26.0481069 61.2011898)"
460,494789719,1540709683,231000000,"LINESTRING (25.8205715 60.7877087, 26.5969437 60.8788542)"
461,503708487,1134834266,231000000,"LINESTRING (24.9059912 60.6262835, 24.7753296 60.7246859)"
462,503708487,4833582360,231000000,"LINESTRING (24.9059912 60.6262835, 24.4778804 60.7165011)"
463,503708487,5655452751,231000000,"LINESTRING (24.9059912 60.6262835, 23.7285267 60.7611611)"
464,503708487,2289129983,231000000,"LINESTRING (24.9059912 60.6262835, 24.6265751 60.9080935)"
465,503708487,1138373767,231000000,"LINESTRING (24.9059912 60.6262835, 24.4615879 61.0153639)"
466,503708487,1138372990,231000000,"LINESTRING (24.9059912 60.6262835, 24.4928522 60.9956502)"
467,503708487,503713387,231000000,"LINESTRING (24.9059912 60.6262835, 25.2209553 61.3398921)"
468,503708487,10035810249,231000000,"LINESTRING (24.9059912 60.6262835, 25.3619538 61.1886805)"
469,503708487,1889762974,231000000,"LINESTRING (24.9059912 60.6262835, 25.3474377 60.9116007)"
470,503708487,587663666,231000000,"LINESTRING (24.9059912 60.6262835, 25.5166734 60.981735)"
471,503708487,2101622556,231000000,"LINESTRING (24.9059912 60.6262835, 25.1631093 61.8570284)"
472,503708487,504707363,231000000,"LINESTRING (24.9059912 60.6262835, 24.6767497 61.7428913)"
473,503708487,1652865042,231000000,"LINESTRING (24.9059912 60.6262835, 24.8853242 62.4425621)"
474,503708487,5208096275,231000000,"LINESTRING (24.9059912 60.6262835, 25.6605549 62.7437219)"
475,503708487,1627641575,231000000,"LINESTRING (24.9059912 60.6262835, 25.267161 62.7215245)"
476,503708487,3544068285,231000000,"LINESTRING (24.9059912 60.6262835, 26.3456175 60.371702)"
